Order Number;Seller
201712042738341 ;Babymaniashop
201712092808225 ;OPULSA
201712032725232 ;Mullia Cell
201712012700630 ;MOBILEPULSA APP
201712022714151 ;E-Bold
201712072785471 ;XLmystore
201712042734690 ;MOBILEPULSA APP
201712092807900 ;LeeShop21
201712012707272 ;XLmystore
201712102811253 ;MOBILEPULSA APP
201712022714199 ;Duniatasanak
201712012706522 ;E-Bold
201712012701040 ;Faith
201712092802127 ;XLmystore
201712042731096 ;XLmystore
201712052751084 ;DURIAN BUDE
201712042740055 ;Multy Jaya Indo
201712032726703 ;E-Bold
201712102812057 ;sigfiy
201712022714172 ;MOBILEPULSA APP
201712092800570 ;MOBILEPULSA APP
201712032728072 ;DR SALE
201711302692807 ;DR. KEVIN SHOES
201712032728148 ;Ennwen Online Store
201712122845999 ;sigfiy
201712092809809 ;MOBILEPULSA APP
201712022711672 ;MOBILEPULSA APP
201712042736392 ;Kreta Chips
201712062761964 ;sigfiy
201712062762149 ;EliktroExtra
201712082788404 ;Mullia Cell
201712072781935 ;MOBILEPULSA APP
201712032725229 ;Beauty Superstore
201712042741657 ;MOBILEPULSA APP
201712112838295 ;Mullia Cell
201712062763326 ;7evenshop
201712052753457 ;Aneka Grosir Textile
201712082798205 ;E-Bold
201712082795350 ;FRIENDS TRAVEL
201712072785726 ;C'OTE D'AZUR
201712052749358 ;MOBILEPULSA APP
201712072774637 ;Mullia Cell
201707059165222 ;Palugada
201707199899275 ;MORStore
201707079280081 ;Kemanggisan Store
201707240071298 ;XLmystore
201707139620258 ;XLmystore
201707310356865 ;E-Bold
201707209921179 ;E-Bold
201707169741974 ;E-Bold
201707219960570 ;E-Bold
201707189834710 ;fourshop
201707039018641 ;csshopsby_herbalife
201707139635560 ;Blessing Cell
201707199893218 ;KulCase
201706228434676 ;RATU SHOPPING JAKARTA
201707079316869 ;XLmystore
201707079296276 ;XLmystore
201707230038310 ;Babanesia
201707290314302 ;Beyond
201707199871641 ;Gapuramas
201707059149945 ;Global Phone
201707079284038 ;Bantal Allin
201707250119901 ;Toko Kado Unik
201707280273706 ;MOBILEPULSA APP
201707280263370 ;MOBILEPULSA APP
201707189849756 ;MOBILEPULSA APP
201707159738053 ;MOBILEPULSA APP
201707290304390 ;MOBILEPULSA APP
201707229997434 ;E-Bold
201707250123885 ;E-Bold
201707099398422 ;E-Bold
201707109484573 ;E-Bold
201707059157329 ;nusatech
201707209925062 ;POPCHOP CHICKEN
201707028979070 ;LeeShop21
201707310373052 ;Dairy Queen
201707069181578 ;Maun Shop
201707250126015 ;Media Gadget
201707199879365 ;E-Bold
201707039011207 ;E-Bold
201707300351016 ;BABY WISH
201707129566618 ;MoniQueen
201707310363565 ;E-Bold
201707219960870 ;E-Bold
201707280278047 ;MoniQueen
201707300330833 ;Pesanan Oleh-Oleh Nusantara
201707220017021 ;melvieshop
201707139635280 ;Pelova Shop
201707059163306 ;Arena Belanja
201707049133102 ;E-Bold
201707139632827 ;E-Bold
201707230054775 ;Faith
201707059158142 ;Salvora Bags
201707169743274 ;E-Bold
201707300347166 ;MOBILEPULSA APP
201707250113051 ;Djakartasale
201707219975831 ;Chick N Roll
201708040518499 ;BEEYON
201708020455559 ;duta shop
201708030495292 ;Three Horses Shop
201708060600748 ;Fancy
201708040524478 ;M&T Collection
201708200988041 ;MOBILEPULSA APP
201708100735552 ;Mobile Voucher
201708170918831 ;XLmystore
201708050574912 ;Mobile Voucher
201708040547600 ;XLmystore
201708211013388 ;XLmystore
201708020442266 ;Batik Putri Ayu Solo
201708050555481 ;MOBILEPULSA APP
201708020459162 ;E-Bold
201708130806308 ;MOBILEPULSA APP
201708241098560 ;MOBILEPULSA APP
201708030498303 ;MOBILEPULSA APP
201708040546719 ;Adidas Bodycare Indonesia
201708160890048 ;csshopsby_herbalife
201708221042569 ;Beauty Kiosk
201708180943039 ;BaoBao Shop
201708070630802 ;MOBILEPULSA APP
201708020475711 ;MOBILEPULSA APP
201708311255055 ;GRAMEDIA
201707270214206 ;Mobile Voucher
201708040525208 ;Champion Food Store
201708050560389 ;E-Bold
201708050563617 ;P&G
201708040539337 ;LeeShop21
201708241087731 ;MOBILEPULSA APP
201708070621294 ;Perhiasan Perak 925
201708291189089 ;KeeKy
201708180930872 ;KOSKAKIMU
201708030515649 ;MOBILEPULSA APP
201708281165686 ;MOBILEPULSA APP
201708010399765 ;XLmystore
201708010433360 ;XLmystore
201708200978199 ;JogjaMarket
201708211016466 ;XLmystore
201708140852268 ;XLmystore
201708241085422 ;XLmystore
201708291193258 ;XLmystore
201708170920368 ;XLmystore
201708241096502 ;Mullia Cell
201708030503957 ;Mullia Cell
201708070635707 ;XLmystore
201708261129431 ;Mullia Cell
201708110753431 ;Merdis
201708070626316 ;MOBILEPULSA APP
201708040530661 ;MOBILEPULSA APP
201708120803703 ;MOBILEPULSA APP
201708210999257 ;MOBILEPULSA APP
201708090711265 ;gadgetqu
201708211005905 ;MOBILEPULSA APP
201708120788911 ;Cakrawala Cell
201708100723734 ;Beauty Center Shop (Pusat Kosmetik)
201709071416518 ;Serba Trend
201709141566169 ;MOBILEPULSA APP
201709031307742 ;Joy COllection
201709041324477 ;LeeYenz Shop
201709151584394 ;Dafashion butik
201709211690839 ;Lapak Unik
201709071422070 ;Mentari Grasindo Teknik
201709111500010 ;KiosQta.
201709131545660 ;E-Bold
201709091468016 ;Jafraskincare
201709101482446 ;E-Bold
201709131537614 ;Ets
201709081438263 ;AFalah
201709191655853 ;Yuni Cell
201709281797882 ;Toko Lariz
201709141561080 ;E-Bold
201709161600707 ;B 27
201709111499752 ;Bag Thinker
201709051353118 ;Toko 49
201709021281898 ;E-Bold
201709061384572 ;csshopsby_herbalife
201709171623534 ;Jawamart
201709231712437 ;ani farma
201709021281177 ;The Body Shop 'e-Commerce' Indonesia
201709241729854 ;miraclestore
201709101481176 ;poledit
201709271779974 ;MOBILEPULSA APP
201709211686602 ;LeeShop21
201709121521127 ;Blooming_deal
201709291831878 ;Lindy's Shop
201709141557911 ;Plaza Cell
201709211681669 ;E-Bold
201709151589139 ;MOBILEPULSA APP
201709101489058 ;Lindy's Shop
201709261769064 ;Julie Shop Lingerie
201709121529266 ;ElganStore
201709041319030 ;FM shop
201709051362706 ;GudangUnik
201709281804033 ;Lovina
201709041324706 ;Indako Shop
201709181630599 ;E-Bold
201709211692711 ;E-Bold
201709191656987 ;Fancy
201709251749313 ;MoniQueen
201709281809261 ;BEEYON
201709031297762 ;Mobile Voucher
201709231716352 ;NahdaStore
201709211680498 ;Lindy's Shop
201709291832112 ;csshopsby_mobile
201709031299985 ;Toko Boss
201709291827658 ;ASOnline
201709081438443 ;OKE SHOPE
201709091463361 ;Aneka Grosir Textile
201709021285678 ;LeeShop21
201708291206641 ;tokoaqila
201709201670272 ;Mobile Voucher
201710232181281 ;tokuniku.com
201710182115349 ;P&G
201709281801940 ;Nathalie
201710262222546 ;Calista
201710142055714 ;Voucher Plus
201710112009877 ;TAS KLUB BOLA
201710312282935 ;Arena Belanja
201707039044941 ;tazz hut
201707129600918 ;E-Bold
201707250126861 ;Millenia
201707280265724 ;bason
201707159721161 ;Galaxy Phone
201707240072096 ;E-Bold
201707109455015 ;E-Bold
201707250117397 ;E-Bold
201707290289956 ;E-Bold
201707039059198 ;Mejikuu Shop
201707179787505 ;Skyrose.Net
201707250119795 ;Taka Ponsel
201707199897094 ;TOKO AVON COSMETIK
201707059160742 ;Hanstell Cosmetic
201707129565992 ;XLmystore
201707199882922 ;XLmystore
201707039062833 ;Serena Store
201707129583213 ;Dairy Queen
201707220009017 ;Almeera Shop
201707018888079 ;vania store
201707260157321 ;CV Langit Biru
201707018936869 ;SpreiSiGendut
201707220006744 ;KOSKAKIMU
201707018920588 ;Pakaian Pria VM
201707109432913 ;MOBILEPULSA APP
201707280261621 ;MOBILEPULSA APP
201707129595350 ;MOBILEPULSA APP
201707169755664 ;MOBILEPULSA APP
201707069188182 ;MOBILEPULSA APP
201707069195546 ;E-Bold
201707079299971 ;E-Bold
201707199868833 ;Indomatrix
201707099380863 ;JS STORE Online
201707079307760 ;E-Bold
201707220003671 ;syifagrosirleggingkulotaladintraining
201707209926861 ;Toko Buku Haqiqi
201707109445674 ;E-Bold
201707260168999 ;E-Bold
201707189831357 ;E-Bold
201707240075333 ;E-Bold
201707089345407 ;Calista
201707250109460 ;E-Bold
201707049104790 ;E-Bold
201707199870264 ;Petshop Murah
201707260163037 ;EliktroExtra
201707129601923 ;MOBILEPULSA APP
201707179807483 ;yes24.co.id
201707089352651 ;Skyrose.Net
201707230037092 ;E-Bold
201707069232873 ;E-Bold
201707240102773 ;indah cell
201707079251066 ;Istana Bukukita
201707179789357 ;Firzha Collection
201707310387391 ;E-Bold
201707159733388 ;E-Bold
201707199901070 ;Samwon House
201708200978330 ;purplejadebutik
201708100715465 ;MOBILEPULSA APP
201708200986410 ;Faith
201708301216685 ;Merdis
201708080679226 ;JJ Royal Coffee
201708140855227 ;Mobile Voucher
201708140846249 ;Mobile Voucher
201708160905454 ;XLmystore
201708271146935 ;Toko Lariz
201708221041528 ;XLmystore
201708211018923 ;XLmystore
201707310396844 ;Shirokuma
201708231070884 ;E-Bold
201708110765116 ;Adidas Bodycare Indonesia
201708311248228 ;MOBILEPULSA APP
201708140855769 ;MOBILEPULSA APP
201708291190817 ;MOBILEPULSA APP
201708271149697 ;Seroyamart.com
201708070641621 ;LeeShop21
201708010413455 ;PT Cipta Kreasindo Gracia
201708030505944 ;underwear branded
201708070627970 ;MOBILEPULSA APP
201708060586027 ;Mullia Cell
201708070628517 ;Delquarius
201708281174669 ;Mobile Voucher
201708090685376 ;E-Bold
201708160897405 ;E-Bold
201708251125798 ;Delcell
201708231069633 ;Oppa Style Shop
201708010413495 ;MOBILEPULSA APP
201708160891263 ;sensordigital
201708080678818 ;twelven com
201708070627786 ;LovelyCuteKorea
201708281180783 ;Dane's F@shion Online Shop
201708301229777 ;Indako Shop
201708100746529 ;XLmystore
201708180953439 ;XLmystore
201708060588223 ;AHA STORE
201708311245240 ;Toko 49
201708190955351 ;XLmystore
201708211021260 ;XLmystore
201708100730751 ;Palugada
201708060584108 ;XLmystore
201708190958229 ;SuperSaleStore
201708261129373 ;XLmystore
201708301214410 ;XLmystore
201708150874740 ;Mullia Cell
201708311242070 ;Voucher Plus
201708180951392 ;MOBILEPULSA APP
201708180938695 ;MOBILEPULSA APP
201708060592384 ;MOBILEPULSA APP
201708190967002 ;MOBILEPULSA APP
201708231064074 ;deREINE Cosmetics
201708020474186 ;MOBILEPULSA APP
201708090681684 ;Holy Fashion
201708251119069 ;Zoola Fashion
201709191644543 ;CARGO
201709211690250 ;Yanto shop
201709111494006 ;E-Bold
201709291822444 ;E-Bold
201709021283203 ;Bag Solution
201709151576344 ;KaraKorea Shop
201709271778210 ;fashion wanita original
201709271785736 ;Republic Data
201709111496475 ;MOBILEPULSA APP
201709191654858 ;Kelambu Nyamuk Gading Indah
201709211692032 ;BlackBall
201709021290035 ;F&V Blossom
201709261771514 ;Toko Lariz
201709061395068 ;E-Bold
201709301845923 ;jual tiens
201709121525012 ;Solusi Bayi
201709271780657 ;GudangUnik
201709101485039 ;Faith
201709281806389 ;E-Bold
201709191658576 ;shop and save fashion
201709251751517 ;Licious
201709201669313 ;TaniaStore
201709111506934 ;MOBILEPULSA APP
201709261763986 ;Terus Jaya Abadi
201709071419467 ;Distro Bandung .Inc
201709131544058 ;DrumPirates Shop
201709191648850 ;Nanie_Store
201709061388020 ;Dream City
201709061383308 ;Fancy
201709291833015 ;AG Collection
201709061388351 ;Arena Belanja
201709261770594 ;Solusi Bayi
201709101491287 ;sigfiy
201708291207259 ;tokoaqila
201709011271387 ;DR. KEVIN SHOES
201709281809063 ;E-Bold
201709081425455 ;XLmystore
201709131551165 ;E-Bold
201709031305284 ;KaraKorea Shop
201709231712618 ;KaraKorea Shop
201709011259677 ;Mobile Voucher
201709231716142 ;Dricell Shop
201709131536801 ;plasamainan.com
201709101481711 ;Luckykorea88
201709261763102 ;Lindy's Shop
201709211687834 ;Toko Boss
201709021291525 ;Mullia Cell
201709041320520 ;XLmystore
201709091472395 ;Toko Lariz
201708311240850 ;Voucher Plus
201709051367375 ;Toko Kado Unik
201709271783320 ;AG Collection
201709161594093 ;PLAYBOY FRAGRANCES
201709081423702 ;joshop
201709111505694 ;FM shop
201709131539085 ;Plaza Cell
201710051909514 ;gogasa
201710051902605 ;Venuss
201710101977855 ;twelven com
201710202140516 ;Delta Shop Tanah Abang
201710292254976 ;Voucher Plus
201710132030597 ;grosirkecantikan
201710021864613 ;csshopsby_collection
201710192127379 ;twelven com
201710162085405 ;Lee Fashion
201710091968621 ;twelven com
201710112008281 ;Skyrose.Net
201710262222069 ;LeeShop21
201710302269129 ;XLmystore
201710242195840 ;Skyrose.Net
201710252199182 ;lizzyoutfit
201710172089754 ;Florens Electric
201710212149319 ;mozcell
201710152066626 ;Kyrie Toko Rohani
201710282241163 ;Arena Belanja
201710031878538 ;XLmystore
201710021870361 ;XLmystore
201710272225068 ;PRIMA CLASSE
201710021863671 ;Surgabelanja
201710011849179 ;gogasa
201710232182317 ;sigfiy
201710031878040 ;twelven com
201710162077969 ;XLmystore
201710142048962 ;XLmystore
201710081957587 ;HomeSarasti
201710142052558 ;Bajukiddomika
201710312274409 ;Axora
201710091960193 ;Airy Rooms
201710031874352 ;Toko 49
201710071938319 ;Tridee OS
201710312275252 ;bason
201710312273470 ;Express
201710172099968 ;XLmystore
201710101990098 ;Kenmaster
201710152063214 ;Kota Parfum
201710252207405 ;MOBILEPULSA APP
201710282238107 ;LeeShop21
201710302264046 ;Luckykorea88
201710081957258 ;FreYeL
201710232177752 ;LeeShop21
201710112004867 ;Indofashionpedia
201710162086444 ;Mullia Cell
201710021862130 ;Aksi Cepat Tanggap
201710112004174 ;Bantal Allin
201710242194359 ;toserba store
201710111996764 ;csshopsby_collection
201710132038255 ;XLmystore
201710162084030 ;E-Bold
201710051903562 ;E-Bold
201710202143251 ;ALIBI
201711262636130 ;Aaron Shop
201711102426091 ;gogasa
201711142491435 ;Mobile Voucher
201711122457426 ;TP-LINK Store
201711182538294 ;LeeShop21
201711062362846 ;Mobile Voucher
201711172524508 ;LeeShop21
201711122455492 ;PT.ELH Franchise Indonesia
201711142487577 ;kaye collections
201711172524091 ;FITTI INDONESIA by ORAMI
201711072387819 ;nagata shop
201711042338239 ;Babymaniashop
201710312281396 ;Glamorous Me
201711022312394 ;MOBILEPULSA APP
201711052347750 ;GudangUnik
201711062372282 ;Mobile Voucher
201711062360800 ;Official Armaggeddon
201711282669762 ;MOBILEPULSA APP
201711302686072 ;qstore
201711202561715 ;MOBILEPULSA APP
201711162517560 ;Mega Jaya Abadi
201711142491880 ;MOBILEPULSA APP
201711072384008 ;MOBILEPULSA APP
201711122455905 ;MOBILEPULSA APP
201711072377357 ;EliktroExtra
201711022314803 ;RdsOnline
201711102432073 ;Blooming_deal
201711032331013 ;MOBILEPULSA APP
201711082389494 ;Florens Electric
201711102425055 ;csshopsby_mobile
201711032326790 ;Mobile Voucher
201711272649798 ;csshopsby_herbalife
201711292676957 ;ware-house
201711212579429 ;paimon70
201711272649951 ;Cartexblanche
201711042344629 ;P&G
201711242614936 ;XT Online
201711242619305 ;Dairy Queen
201711292682686 ;Mobile Voucher
201711032332158 ;Fadfa Collections
201711102424394 ;Green Digital
201711252624403 ;MOBILEPULSA APP
201711262639734 ;Lindy's Shop
201711252624196 ;bason
201711152500047 ;Beautykorea
201711012288048 ;Best Accessories_88
201711202568606 ;Megapas inc
201711242609015 ;Soonsoo
201711252623958 ;LuckyShop
201711132472459 ;MOBILEPULSA APP
201711062369604 ;Grandia
201711302686978 ;Fancy
201711112441961 ;elephone shop
201711152508987 ;bayu shop
201711092408592 ;Mutiara Fashion Store
201711092416991 ;ware-house
201712122846702 ;XLmystore
201712072783945 ;E-Bold
201712012706085 ;MOBILEPULSA APP
201712112839235 ;XLmystore
201712032723808 ;MOBILEPULSA APP
201711282656987 ;GAU SHOP
201712052744983 ;XLmystore
201712022710677 ;E-Bold
201712112822800 ;XLmystore
201712032723406 ;E-Bold
201712102812999 ;E-Bold
201712022713267 ;LeeShop21
201712072781117 ;XLmystore
201712032725621 ;Ramayana Grosir
201712012707214 ;E-Bold
201712082792148 ;mayongpulsa
201712072784689 ;MOBILEPULSA APP
201712072780460 ;larisbags
201712112838406 ;XLmystore
201712042734732 ;Adidas Bodycare Indonesia
201712052751518 ;Mentari Grasindo Teknik
201712072775467 ;XLmystore
201712062769370 ;Terminal Mainan
201712052757371 ;JJ Shoppe
201712052756627 ;OMOMART
201712112835487 ;Midwinter
201712062771686 ;XLmystore
201712012700409 ;Beautykorea
201712042743343 ;supershop
201712112841885 ;XLmystore
201712012703946 ;Mullia Cell
201712042731991 ;Permata Store
201712032721316 ;MOBILEPULSA APP
201712112839530 ;E-Bold
201712082788105 ;XLmystore
201712102811312 ;sigfiy
201712102815279 ;Mullia Cell
201712042740158 ;MOBILEPULSA APP
201712082795690 ;XLmystore
201712082797038 ;MOBILEPULSA APP
201712052749757 ;XLmystore
201712122854152 ;LeeShop21
201712072780767 ;C'OTE D'AZUR
201712112836997 ;MOBILEPULSA APP
201712052757905 ;Yuni Cell
201712062772180 ;MOBILEPULSA APP
201712052746714 ;Han Han Store
201712052756128 ;E-Bold
201712042730877 ;E-Bold
201712092804957 ;Luckykorea88
201712042732626 ;OBAMBA
201712072775462 ;E-Bold
201712032725305 ;Dairy Queen
201712042736555 ;Kreta Chips
201712072782351 ;KeeKy
201710051904605 ;MOBILEPULSA APP
201710112010353 ;Fadfa Collections
201710111999607 ;RumahJamu
201710252201696 ;kaosyes.com
201710051918252 ;Venuss
201710101994391 ;Toko 49
201710282242622 ;Arena Belanja
201710031875731 ;wedaring
201710101994285 ;XLmystore
201710262219658 ;J fashion
201710232175387 ;LeeShop21
201710122025805 ;XLmystore
201710282245089 ;BARISINDO
201710262218260 ;GrasShop
201710212150748 ;Go!Wet Grand Wisata
201710162073541 ;XLmystore
201710182114932 ;Toko 49
201710262212823 ;Lee Fashion
201710122028643 ;Universe Store
201710212157242 ;SECRETKEY OFFICIAL STORE
201710101983282 ;kaosyes.com
201710242187529 ;XLmystore
201710122025468 ;XLmystore
201710071936573 ;LeeShop21
201710262210496 ;Pink Peony Shop
201710182103469 ;Yeza AUto Gallery
201710312280806 ;EVERCLOTH_ID
201710101985047 ;MATAHARI DISTRIBUTOR
201710242182868 ;Petshop Murah
201710172092294 ;XLmystore
201710142048983 ;boos pulsa
201710081956217 ;Arena Belanja
201710272230692 ;SETIA MARKET
201710081950046 ;Toko 49
201710071942349 ;XLmystore
201710031877459 ;XLmystore
201710132040253 ;D-island
201710041897966 ;E-Bold
201710242186882 ;Coconut Eight
201710011854979 ;Calista
201710091966574 ;KING RABBIT OFFICIAL
201710172096844 ;E-Bold
201710132043662 ;XLmystore
201710081953555 ;XLmystore
201710132043177 ;XLmystore
201710071944538 ;RATU SHOPPING JAKARTA
201710112009000 ;E-Bold
201710132045586 ;GONDOLA
201711232602551 ;911 ONLINE SHOP
201711092404787 ;twelven com
201711032321682 ;csshopsby_collection
201711282667224 ;globalbuy
201711222596500 ;Boniti
201711052356233 ;Faith
201711062362949 ;FABIAN ZIAH SHOP
201711052348853 ;MOBILEPULSA APP
201711202560425 ;AG Collection
201711172526702 ;cappuchinostore
201711192546912 ;Ziar Cole
201711032324390 ;MOBILEPULSA APP
201711232601996 ;WE Computer
201711292674579 ;FM shop
201711042337176 ;MULIE CALAK
